id_payment,id_order,metode_bayar,amount
3223,3223,Cash,26900
3224,3224,Card,32300
3225,3225,Cash,35000
3226,3226,Cash,24800
3227,3227,Cash,20200
3228,3228,E-Wallet,11600
3229,3229,Card,13000
3230,3230,E-Wallet,31000
3231,3231,Card,28400
3232,3232,Cash,34400
3233,3233,Card,26100
3234,3234,E-Wallet,29400
3235,3235,Cash,12000
3236,3236,Cash,29300
3237,3237,Card,9400
3238,3238,Cash,8400
3239,3239,E-Wallet,15900
3240,3240,Cash,32600
3241,3241,E-Wallet,17500
3242,3242,Card,27500
3243,3243,Cash,16500
3244,3244,Card,19500
3245,3245,Cash,30400
3246,3246,Card,34600
3247,3247,E-Wallet,20600
3248,3248,E-Wallet,10200
3249,3249,Cash,18300
3250,3250,Card,13300
3251,3251,E-Wallet,27600
3252,3252,E-Wallet,12100
3253,3253,Cash,14400
3254,3254,E-Wallet,15500
3255,3255,E-Wallet,15900
3256,3256,Cash,24000
3257,3257,Cash,17700
3258,3258,Card,14000
3259,3259,E-Wallet,29900
3260,3260,Card,18900
3261,3261,Cash,8200
3262,3262,Cash,21500
3263,3263,Card,28600
3264,3264,Card,8000
3265,3265,Card,31400
3266,3266,Card,20000
3267,3267,Card,25300
3268,3268,Cash,16400
3269,3269,Card,15600
3270,3270,E-Wallet,10200
3271,3271,E-Wallet,11700
3272,3272,Cash,22600
3273,3273,E-Wallet,8700
3274,3274,Cash,29900
3275,3275,Cash,11100
3276,3276,Card,24100
3277,3277,Cash,31200
3278,3278,Cash,24900
3279,3279,E-Wallet,15300
3280,3280,Card,16200
3281,3281,Cash,29100
3282,3282,E-Wallet,8400
3283,3283,E-Wallet,9500
3284,3284,Cash,22500
3285,3285,Cash,14800
3286,3286,Card,7800
3287,3287,E-Wallet,27200
3288,3288,Cash,26900
3289,3289,Cash,27000
3290,3290,Card,13100
3291,3291,Cash,22500
3292,3292,Card,14100
3293,3293,Cash,27300
3294,3294,Cash,34200
3295,3295,E-Wallet,12500
3296,3296,E-Wallet,14800
3297,3297,Card,12800
3298,3298,Cash,8700
3299,3299,Cash,20900
3300,3300,Cash,26100
3301,3301,Card,28200
3302,3302,Card,32400
3303,3303,Card,8400
3304,3304,Card,18900
3305,3305,Card,30300
3306,3306,Card,33100
3307,3307,Card,30100
3308,3308,E-Wallet,13000
3309,3309,E-Wallet,26400
3310,3310,Card,17800
3311,3311,Cash,8600
3312,3312,Cash,23100
3313,3313,Card,27200
3314,3314,E-Wallet,34500
3315,3315,E-Wallet,29600
3316,3316,Card,13000
3317,3317,Card,11100
3318,3318,Card,26800
3319,3319,Cash,25800
3320,3320,Cash,25500
3321,3321,Card,21200
3322,3322,Card,31000
3323,3323,Card,31700
3324,3324,Cash,17500
3325,3325,Cash,28000
3326,3326,Cash,25100
3327,3327,Cash,24200
3328,3328,Card,16600
3329,3329,Cash,29100
3330,3330,Card,32600
3331,3331,E-Wallet,22700
3332,3332,E-Wallet,27500
3333,3333,Card,22200
3334,3334,Cash,16800
3335,3335,Cash,16700
3336,3336,E-Wallet,16500
3337,3337,Cash,25600
3338,3338,E-Wallet,24800
3339,3339,Card,12500
3340,3340,E-Wallet,26600
3341,3341,E-Wallet,15300
3342,3342,Cash,16200
3343,3343,Card,10600
3344,3344,E-Wallet,22300
3345,3345,Card,27800
3346,3346,Cash,27600
3347,3347,Cash,17000
3348,3348,Card,8500
3349,3349,Card,13100
3350,3350,Cash,12300
3351,3351,Cash,16100
3352,3352,Cash,17100
3353,3353,Card,24000
3354,3354,Card,26300
3355,3355,E-Wallet,19200
3356,3356,Card,32500
3357,3357,E-Wallet,9200
3358,3358,Cash,25700
3359,3359,Cash,30300
3360,3360,Card,26300
3361,3361,Card,10600
3362,3362,E-Wallet,11700
3363,3363,E-Wallet,20000
3364,3364,Card,22700
3365,3365,Card,26300
3366,3366,Cash,20400
3367,3367,Card,34900
3368,3368,Card,12900
3369,3369,Card,32300
3370,3370,E-Wallet,13300
3371,3371,Cash,30300
3372,3372,E-Wallet,9100
3373,3373,Cash,19000
3374,3374,E-Wallet,26500
3375,3375,E-Wallet,9900
3376,3376,E-Wallet,12700
3377,3377,Cash,9200
3378,3378,E-Wallet,10000
3379,3379,Card,14900
3380,3380,E-Wallet,24700
3381,3381,Cash,9200
3382,3382,Card,22400
3383,3383,E-Wallet,10200
3384,3384,Card,28200
3385,3385,Card,11700
3386,3386,E-Wallet,26300
3387,3387,Cash,17900
3388,3388,Cash,31700
3389,3389,Cash,25800
3390,3390,Cash,25700
3391,3391,E-Wallet,17800
3392,3392,Cash,9400
3393,3393,Card,22800
3394,3394,Cash,30500
3395,3395,Cash,25800
3396,3396,Cash,14700
3397,3397,Card,11500
3398,3398,Cash,32400
3399,3399,Card,27500
3400,3400,Cash,21000
3401,3401,E-Wallet,32100
3402,3402,Cash,22000
3403,3403,E-Wallet,32400
3404,3404,E-Wallet,30700
3405,3405,Cash,19600
3406,3406,Cash,9600
3407,3407,E-Wallet,20800
3408,3408,Cash,30400
3409,3409,Cash,29700
3410,3410,Card,34500
3411,3411,Card,8800
3412,3412,Cash,26500
3413,3413,Card,9100
3414,3414,E-Wallet,22100
3415,3415,E-Wallet,25000
3416,3416,Cash,12200
3417,3417,E-Wallet,33700
3418,3418,E-Wallet,29400
3419,3419,Cash,25400
3420,3420,Card,20000
3421,3421,Card,27800
3422,3422,Cash,29600
3423,3423,E-Wallet,16500
3424,3424,Cash,23000
3425,3425,E-Wallet,16200
3426,3426,Card,28900
3427,3427,Card,17800
3428,3428,Cash,25200
3429,3429,E-Wallet,7700
3430,3430,E-Wallet,18400
3431,3431,E-Wallet,10600
3432,3432,Card,26100
3433,3433,Card,16900
3434,3434,E-Wallet,25500
3435,3435,E-Wallet,22500
3436,3436,Cash,24900
3437,3437,Cash,23400
3438,3438,E-Wallet,19600
3439,3439,Cash,27500
3440,3440,E-Wallet,33800
3441,3441,E-Wallet,25500
3442,3442,Card,12000
3443,3443,Cash,20000
3444,3444,E-Wallet,12800
3445,3445,Card,12800
3446,3446,E-Wallet,9400
3447,3447,Card,29900
3448,3448,Card,14700
3449,3449,Cash,27900
3450,3450,Card,19500
3451,3451,E-Wallet,30800
3452,3452,Card,26800
3453,3453,Cash,21700
3454,3454,E-Wallet,9000
3455,3455,Card,25600
3456,3456,E-Wallet,21800
3457,3457,E-Wallet,11500
3458,3458,E-Wallet,11600
3459,3459,E-Wallet,13500
3460,3460,Cash,17500
3461,3461,Cash,27700
3462,3462,E-Wallet,26700
3463,3463,Cash,26500
3464,3464,E-Wallet,30500
3465,3465,E-Wallet,23300
3466,3466,E-Wallet,31500
3467,3467,Cash,18200
3468,3468,Cash,19300
3469,3469,Card,14500
3470,3470,Cash,28300
3471,3471,E-Wallet,30700
3472,3472,Card,24300
3473,3473,Cash,18600
3474,3474,Cash,13900
3475,3475,E-Wallet,10600
3476,3476,Cash,22600
3477,3477,Card,28500
3478,3478,Cash,28200
3479,3479,Card,15300
3480,3480,E-Wallet,15500
3481,3481,Cash,27400
3482,3482,Card,8600
3483,3483,Cash,18800
3484,3484,Card,32400
3485,3485,E-Wallet,22700
3486,3486,E-Wallet,28000
3487,3487,E-Wallet,9000
3488,3488,Card,23600
3489,3489,E-Wallet,23600
3490,3490,Card,32000
3491,3491,Card,10500
3492,3492,Cash,14200
3493,3493,E-Wallet,17400
3494,3494,E-Wallet,25500
3495,3495,Card,14400
3496,3496,Card,17200
3497,3497,Card,32200
3498,3498,Card,28300
3499,3499,Cash,32000
3500,3500,E-Wallet,23300
3501,3501,E-Wallet,24000
3502,3502,Cash,25300
3503,3503,E-Wallet,23100
3504,3504,Card,16500
3505,3505,Cash,29100
3506,3506,Cash,17500
3507,3507,Cash,21900
3508,3508,Cash,19300
3509,3509,Cash,20900
3510,3510,Card,9800
3511,3511,Card,13900
3512,3512,Card,31200
3513,3513,E-Wallet,20400
3514,3514,E-Wallet,23400
3515,3515,Card,31000
3516,3516,Cash,32200
3517,3517,E-Wallet,14100
3518,3518,Cash,15300
3519,3519,Card,10000
3520,3520,Card,13100
3521,3521,E-Wallet,31000
3522,3522,Card,32000
3523,3523,E-Wallet,28600
3524,3524,Card,30600
3525,3525,Card,18600
3526,3526,E-Wallet,35200
3527,3527,E-Wallet,12900
3528,3528,Cash,12200
3529,3529,Card,31300
3530,3530,Card,25900
3531,3531,Card,34300
3532,3532,E-Wallet,17500
3533,3533,Cash,31300
3534,3534,Cash,9800
3535,3535,E-Wallet,24800
3536,3536,E-Wallet,24400
3537,3537,Card,10700
3538,3538,Card,11300
3539,3539,Card,29100
3540,3540,Cash,17400
3541,3541,Cash,27000
3542,3542,E-Wallet,15500
3543,3543,Cash,34300
3544,3544,E-Wallet,24900
3545,3545,Card,14700
3546,3546,E-Wallet,10700
3547,3547,Cash,25400
3548,3548,E-Wallet,20700
3549,3549,E-Wallet,15200
3550,3550,Card,21100
3551,3551,Card,34200
3552,3552,Card,17500
3553,3553,Cash,21000
3554,3554,E-Wallet,9600
3555,3555,Cash,13100
3556,3556,Cash,27600
3557,3557,Card,24200
3558,3558,E-Wallet,18000
3559,3559,Card,21100
3560,3560,Cash,11400
3561,3561,Card,11300
3562,3562,Cash,34700
3563,3563,E-Wallet,23100
3564,3564,Cash,14200
3565,3565,Cash,15800
3566,3566,Card,16600
3567,3567,Card,31400
3568,3568,Cash,17000
3569,3569,Cash,14000
3570,3570,Cash,8900
3571,3571,E-Wallet,22300
3572,3572,E-Wallet,27200
3573,3573,Cash,17800
3574,3574,Card,18000
3575,3575,Cash,29700
3576,3576,Cash,21500
3577,3577,Card,28000
3578,3578,E-Wallet,32700
3579,3579,Card,32600
3580,3580,Card,14800
3581,3581,Card,25300
3582,3582,Card,33900
3583,3583,Cash,19600
3584,3584,E-Wallet,27900
3585,3585,E-Wallet,17100
3586,3586,Card,26400
3587,3587,Cash,22300
3588,3588,E-Wallet,28600
3589,3589,Cash,8900
3590,3590,E-Wallet,13900
3591,3591,Cash,23700
3592,3592,E-Wallet,11700
3593,3593,Cash,8500
3594,3594,Card,24500
3595,3595,Card,9700
3596,3596,E-Wallet,14500
3597,3597,Cash,28100
3598,3598,Cash,14800
3599,3599,Card,15700
3600,3600,Cash,34000
3601,3601,Card,32200
3602,3602,Card,10900
3603,3603,E-Wallet,29900
3604,3604,E-Wallet,30600
3605,3605,Card,21900
3606,3606,E-Wallet,7900
3607,3607,E-Wallet,21500
3608,3608,Card,30700
3609,3609,Cash,11700
3610,3610,E-Wallet,31800
3611,3611,Cash,25400
3612,3612,E-Wallet,32400
3613,3613,Cash,24000
3614,3614,Card,32900
3615,3615,Cash,30600
3616,3616,Cash,20700
3617,3617,Card,16500
3618,3618,E-Wallet,15900
3619,3619,Cash,34500
3620,3620,Card,12600
3621,3621,Card,18600
3622,3622,E-Wallet,22400
3623,3623,Cash,15400
3624,3624,Cash,8500
3625,3625,E-Wallet,11400
3626,3626,Cash,29200
3627,3627,E-Wallet,23000
3628,3628,E-Wallet,30600
3629,3629,Card,10300
3630,3630,Cash,17700
3631,3631,Cash,14300
3632,3632,Cash,17000
3633,3633,Card,8000
3634,3634,E-Wallet,11900
3635,3635,Cash,13800
3636,3636,Card,15400
3637,3637,E-Wallet,14600
3638,3638,E-Wallet,30500
3639,3639,E-Wallet,15800
3640,3640,E-Wallet,16400
3641,3641,Card,9500
3642,3642,Cash,16000
3643,3643,Cash,23600
3644,3644,E-Wallet,31500
3645,3645,Card,28200
3646,3646,Cash,16400
3647,3647,Card,18000
3648,3648,Cash,19100
3649,3649,Cash,13300
3650,3650,Card,16500
3651,3651,Cash,19600
3652,3652,Cash,18200
3653,3653,E-Wallet,11700
3654,3654,E-Wallet,22100
3655,3655,Cash,16600
3656,3656,E-Wallet,14500
3657,3657,Card,14800
3658,3658,Cash,12300
3659,3659,Cash,26400
3660,3660,Cash,14000
3661,3661,Card,27700
3662,3662,Card,14900
3663,3663,Cash,12100
3664,3664,Cash,8300
3665,3665,E-Wallet,34400
3666,3666,Cash,11100
3667,3667,Card,13600
3668,3668,Cash,34100
3669,3669,Card,24900
3670,3670,E-Wallet,8700
3671,3671,Cash,9900
3672,3672,Cash,28600
3673,3673,Card,17400
3674,3674,Cash,14600
3675,3675,Card,30100
3676,3676,E-Wallet,10900
3677,3677,Card,13100
3678,3678,Cash,28400
3679,3679,Card,32900
3680,3680,E-Wallet,26700
3681,3681,Cash,30500
3682,3682,Cash,31300
3683,3683,Cash,8700
3684,3684,Card,21300
3685,3685,Card,12000
3686,3686,Card,10400
3687,3687,E-Wallet,34300
3688,3688,Card,20400
3689,3689,Cash,15700
3690,3690,Cash,29000
3691,3691,Card,23000
3692,3692,Card,17000
3693,3693,Cash,9900
3694,3694,Cash,22300
3695,3695,Cash,21500
3696,3696,Card,23100
3697,3697,E-Wallet,24100
3698,3698,Card,29800
3699,3699,Card,34100
3700,3700,Card,7600
3701,3701,Card,31000
3702,3702,E-Wallet,27600
3703,3703,E-Wallet,26900
3704,3704,E-Wallet,26000
3705,3705,Card,20000
3706,3706,Card,29800
3707,3707,Card,27300
3708,3708,E-Wallet,21300
3709,3709,Card,14500
3710,3710,Cash,11500
3711,3711,Cash,11200
3712,3712,Cash,19900
3713,3713,E-Wallet,34800
3714,3714,E-Wallet,29500
3715,3715,Card,28700
3716,3716,E-Wallet,26900
3717,3717,Cash,7700
3718,3718,E-Wallet,10500
3719,3719,Card,9000
3720,3720,E-Wallet,8400
3721,3721,Card,9900
3722,3722,Cash,7400
3723,3723,Card,10800
3724,3724,Card,9600
3725,3725,E-Wallet,9500
3726,3726,Cash,10700
3727,3727,Card,7400
3728,3728,Card,7700
3729,3729,E-Wallet,8300
3730,3730,E-Wallet,7500
3731,3731,Cash,8800
3732,3732,Card,8100
3733,3733,Card,9500
3734,3734,E-Wallet,8500
3735,3735,Cash,9400
3736,3736,Card,8100
3737,3737,Cash,10500
3738,3738,Cash,7100
3739,3739,Cash,9700
3740,3740,Cash,6900
3741,3741,Cash,8900
3742,3742,Card,9600
3743,3743,Cash,8900
3744,3744,E-Wallet,10700
3745,3745,Cash,10400
3746,3746,Cash,8000
3747,3747,Cash,7900
3748,3748,Card,10900
3749,3749,Card,7900
3750,3750,Cash,7500
3751,3751,Cash,9600
3752,3752,Card,10500
3753,3753,E-Wallet,7900
3754,3754,Card,10100
3755,3755,E-Wallet,6200
3756,3756,Cash,6300
3757,3757,E-Wallet,10100
3758,3758,E-Wallet,9200
3759,3759,Cash,9200
3760,3760,Card,9200
3761,3761,E-Wallet,7500
3762,3762,Cash,9600
3763,3763,E-Wallet,8900
3764,3764,E-Wallet,10500
3765,3765,Cash,7500
3766,3766,Card,11000
3767,3767,Cash,10000
3768,3768,Card,10700
3769,3769,E-Wallet,8900
3770,3770,Cash,8600
3771,3771,Cash,7800
3772,3772,E-Wallet,9500
3773,3773,E-Wallet,9400
3774,3774,Cash,9800
3775,3775,E-Wallet,7600
3776,3776,Card,8900
3777,3777,Card,22200
3778,3778,Cash,13300
3779,3779,Cash,19300
3780,3780,Card,21800
3781,3781,Card,14000
3782,3782,Cash,12300
3783,3783,Cash,24200
3784,3784,Card,12600
3785,3785,E-Wallet,32200
3786,3786,E-Wallet,24400
3787,3787,Card,29800
3788,3788,Card,16500
3789,3789,Cash,34000
3790,3790,Cash,32000
3791,3791,Card,29000
3792,3792,Card,23600
3793,3793,E-Wallet,20800
3794,3794,Cash,23000
3795,3795,Card,10200
3796,3796,Card,12400
3797,3797,Cash,22000
3798,3798,Cash,17900
3799,3799,Card,27700
3800,3800,E-Wallet,8100
3801,3801,E-Wallet,13400
3802,3802,Card,13000
3803,3803,E-Wallet,32400
3804,3804,Card,11400
3805,3805,Card,24800
3806,3806,Card,20900
3807,3807,Card,30300
3808,3808,Cash,20700
3809,3809,Card,29900
3810,3810,Card,17400
3811,3811,E-Wallet,24700
3812,3812,Card,21500
3813,3813,E-Wallet,13200
3814,3814,E-Wallet,29000
3815,3815,Card,11900
3816,3816,Card,10800
3817,3817,Card,21100
3818,3818,Card,10300
3819,3819,Cash,15700
3820,3820,Cash,32500
3821,3821,E-Wallet,17300
3822,3822,E-Wallet,29300
3823,3823,Card,24900
3824,3824,Cash,19500
3825,3825,E-Wallet,17500
3826,3826,Card,20900
3827,3827,E-Wallet,21300
3828,3828,Card,11600
3829,3829,E-Wallet,31800
3830,3830,E-Wallet,9100
3831,3831,Cash,20800
3832,3832,Cash,17400
3833,3833,Card,12100
3834,3834,Cash,16600
3835,3835,Card,16800
3836,3836,Card,26700
3837,3837,Cash,7700
3838,3838,Card,22600
3839,3839,E-Wallet,9800
3840,3840,Cash,22000
3841,3841,Card,11900
3842,3842,Card,27000
3843,3843,Cash,33800
3844,3844,E-Wallet,30100
3845,3845,Cash,18800
3846,3846,E-Wallet,24800
3847,3847,Cash,25000
3848,3848,E-Wallet,30100
3849,3849,Cash,9500
3850,3850,Card,12600
3851,3851,E-Wallet,17700
3852,3852,Cash,27100
3853,3853,E-Wallet,10200
3854,3854,Cash,24900
3855,3855,Card,17900
3856,3856,E-Wallet,8800
3857,3857,E-Wallet,25100
3858,3858,Card,10800
3859,3859,Cash,25400
3860,3860,Cash,25500
3861,3861,E-Wallet,17200
3862,3862,Cash,30400
3863,3863,E-Wallet,27000
3864,3864,Cash,14900
3865,3865,Card,9800
3866,3866,Card,11300
3867,3867,E-Wallet,17500
3868,3868,Card,16900
3869,3869,Cash,15400
3870,3870,Card,15000
3871,3871,Cash,23900
3872,3872,E-Wallet,24000
3873,3873,Card,10900
3874,3874,Cash,32500
3875,3875,Cash,14200
3876,3876,E-Wallet,9300
3877,3877,Card,10400
3878,3878,E-Wallet,32100
3879,3879,Cash,9500
3880,3880,E-Wallet,34800
3881,3881,Cash,9800
3882,3882,Card,14300
3883,3883,E-Wallet,32600
3884,3884,Cash,11800
3885,3885,Cash,10400
3886,3886,Card,15600
3887,3887,E-Wallet,27000
3888,3888,Card,12500
3889,3889,Card,25400
3890,3890,Card,16800
3891,3891,Cash,22600
3892,3892,Cash,17700
3893,3893,Cash,27300
3894,3894,Cash,26700
3895,3895,Card,33900
3896,3896,Cash,13800
3897,3897,Card,13000
3898,3898,Card,28100
3899,3899,E-Wallet,19800
3900,3900,Cash,33500
3901,3901,E-Wallet,32900
3902,3902,E-Wallet,19500
3903,3903,Card,11500
3904,3904,Cash,11000
3905,3905,Cash,28100
3906,3906,Cash,32900
3907,3907,E-Wallet,12400
3908,3908,Cash,9400
3909,3909,Card,13100
3910,3910,E-Wallet,18400
3911,3911,Card,34000
3912,3912,Card,32800
3913,3913,Card,31900
3914,3914,Cash,19500
3915,3915,Card,12300
3916,3916,Card,33700
3917,3917,E-Wallet,27300
3918,3918,Card,22800
3919,3919,E-Wallet,31300
3920,3920,Card,16700
3921,3921,Cash,22400
3922,3922,E-Wallet,20500
3923,3923,Cash,22400
3924,3924,Card,15400
3925,3925,E-Wallet,18300
3926,3926,E-Wallet,25200
3927,3927,E-Wallet,34500
3928,3928,E-Wallet,30900
3929,3929,Cash,12500
3930,3930,E-Wallet,15500
3931,3931,E-Wallet,33700
3932,3932,E-Wallet,34000
3933,3933,Cash,17800
3934,3934,Cash,19200
3935,3935,Cash,15500
3936,3936,Card,17800
3937,3937,Card,11700
3938,3938,Cash,13200
3939,3939,Cash,16800
3940,3940,E-Wallet,18100
3941,3941,Card,24300
3942,3942,Card,26200
3943,3943,E-Wallet,26500
3944,3944,Cash,9400
3945,3945,Card,27400
3946,3946,Cash,10100
3947,3947,Cash,22600
3948,3948,E-Wallet,26500
3949,3949,E-Wallet,22700
3950,3950,Cash,21700
3951,3951,E-Wallet,33100
3952,3952,E-Wallet,9900
3953,3953,Card,20500
3954,3954,Cash,12300
3955,3955,Card,19200
3956,3956,E-Wallet,19600
3957,3957,Cash,17000
3958,3958,Card,18500
3959,3959,Cash,34300
3960,3960,Cash,29200
3961,3961,Cash,17200
3962,3962,Card,34500
3963,3963,Cash,22100
3964,3964,E-Wallet,34300
3965,3965,E-Wallet,24400
3966,3966,Card,15800
3967,3967,E-Wallet,16300
3968,3968,Cash,22200
3969,3969,Card,20300
3970,3970,E-Wallet,29500
3971,3971,Card,34800
3972,3972,Cash,16700
3973,3973,E-Wallet,10900
3974,3974,Card,34600
3975,3975,Card,28700
3976,3976,Cash,17900
3977,3977,E-Wallet,30000
3978,3978,Cash,13100
3979,3979,Card,34500
3980,3980,E-Wallet,8800
3981,3981,Card,9900
3982,3982,Card,9100
3983,3983,E-Wallet,18500
3984,3984,E-Wallet,22500
3985,3985,Cash,12700
3986,3986,Card,12800
3987,3987,Cash,33700
3988,3988,Cash,28000
3989,3989,E-Wallet,25300
3990,3990,Card,10600
3991,3991,Card,17900
3992,3992,Cash,12700
3993,3993,E-Wallet,31000
3994,3994,Cash,12100
3995,3995,E-Wallet,12400
3996,3996,E-Wallet,33800
3997,3997,E-Wallet,15300
3998,3998,E-Wallet,28200
3999,3999,E-Wallet,32700
4000,4000,Card,17400
4001,4001,E-Wallet,21400
4002,4002,E-Wallet,25800
4003,4003,Card,9800
4004,4004,Cash,27300
4005,4005,Cash,32100
4006,4006,E-Wallet,11100
4007,4007,Cash,26900
4008,4008,E-Wallet,11200
4009,4009,Cash,29100
4010,4010,E-Wallet,21600
4011,4011,Cash,18800
4012,4012,E-Wallet,27200
4013,4013,E-Wallet,28500
4014,4014,Card,22300
4015,4015,E-Wallet,20700
4016,4016,Cash,24200
4017,4017,Card,9600
4018,4018,Card,27100
4019,4019,Cash,9900
4020,4020,E-Wallet,10100
4021,4021,E-Wallet,34800
4022,4022,E-Wallet,15800
4023,4023,E-Wallet,17800
4024,4024,E-Wallet,23600
4025,4025,Cash,15100
4026,4026,E-Wallet,29900
4027,4027,E-Wallet,27100
4028,4028,E-Wallet,26200
4029,4029,Cash,10000
4030,4030,Cash,34200
4031,4031,E-Wallet,27600
4032,4032,E-Wallet,19600
4033,4033,E-Wallet,18700
4034,4034,E-Wallet,16400
4035,4035,Card,29900
4036,4036,E-Wallet,21000
4037,4037,Cash,27400
4038,4038,Cash,9100
4039,4039,Card,20100
4040,4040,E-Wallet,10500
4041,4041,Card,31000
4042,4042,Cash,25000
4043,4043,Cash,16900
4044,4044,E-Wallet,30400
4045,4045,Cash,28800
4046,4046,Cash,14300
4047,4047,E-Wallet,11000
4048,4048,E-Wallet,22300
4049,4049,E-Wallet,14000
4050,4050,E-Wallet,27000
4051,4051,Cash,22200
4052,4052,E-Wallet,11300
4053,4053,E-Wallet,29400
4054,4054,Card,11000
4055,4055,Cash,26200
4056,4056,E-Wallet,19800
4057,4057,E-Wallet,32200
4058,4058,Card,30300
4059,4059,Cash,10100
4060,4060,Card,13600
4061,4061,E-Wallet,8500
4062,4062,E-Wallet,12700
4063,4063,E-Wallet,13000
4064,4064,E-Wallet,34200
4065,4065,E-Wallet,21300
4066,4066,E-Wallet,32000
4067,4067,Cash,23700
4068,4068,Card,23900
4069,4069,Card,14600
4070,4070,E-Wallet,11000
4071,4071,Card,23500
4072,4072,Cash,16600
4073,4073,E-Wallet,19600
4074,4074,Cash,27600
4075,4075,Cash,32200
4076,4076,Cash,29500
4077,4077,E-Wallet,25100
4078,4078,Cash,29300
4079,4079,Cash,34300
4080,4080,E-Wallet,26700
4081,4081,Card,32100
4082,4082,E-Wallet,8100
4083,4083,E-Wallet,18100
4084,4084,E-Wallet,33200
4085,4085,Cash,27500
4086,4086,Card,21600
4087,4087,E-Wallet,13600
4088,4088,Cash,20500
4089,4089,Cash,13800
4090,4090,Card,18000
4091,4091,E-Wallet,9100
4092,4092,Cash,23300
4093,4093,E-Wallet,24300
4094,4094,Card,15100
4095,4095,Card,12600
4096,4096,E-Wallet,22200
4097,4097,E-Wallet,34500
4098,4098,E-Wallet,16100
4099,4099,Cash,33100
4100,4100,Card,11900
4101,4101,Cash,14500
4102,4102,Cash,29100
4103,4103,E-Wallet,30700
4104,4104,Card,20900
4105,4105,Card,30900
4106,4106,Cash,10000
4107,4107,Cash,19600
4108,4108,Card,26500
4109,4109,Card,15200
4110,4110,Card,26500
4111,4111,Card,33100
4112,4112,E-Wallet,21700
4113,4113,E-Wallet,18800
4114,4114,Card,26600
4115,4115,E-Wallet,9300
4116,4116,Card,10800
4117,4117,E-Wallet,25200
4118,4118,Cash,17100
4119,4119,Card,31000
4120,4120,E-Wallet,18300
4121,4121,Cash,31800
4122,4122,E-Wallet,34800
4123,4123,Cash,28400
4124,4124,Cash,28100
4125,4125,Card,14600
4126,4126,Cash,28700
4127,4127,Cash,12900
4128,4128,Cash,9900
4129,4129,E-Wallet,29700
4130,4130,Cash,30800
4131,4131,Card,10600
4132,4132,Card,22400
4133,4133,Card,8300
4134,4134,Cash,15700
4135,4135,Cash,30200
4136,4136,Cash,26800
4137,4137,Card,26200
4138,4138,E-Wallet,17300
4139,4139,E-Wallet,22800
4140,4140,Cash,29700
4141,4141,Card,27600
4142,4142,E-Wallet,14600
4143,4143,Cash,14000
4144,4144,Cash,27000
4145,4145,Card,26400
4146,4146,E-Wallet,31700
4147,4147,Cash,22900
4148,4148,Card,8800
4149,4149,E-Wallet,11500
4150,4150,Card,30300
4151,4151,E-Wallet,15800
4152,4152,Cash,9400
4153,4153,Cash,14100
4154,4154,Cash,19200
4155,4155,E-Wallet,27800
4156,4156,Card,23000
4157,4157,E-Wallet,32200
4158,4158,Card,29000
4159,4159,Cash,21400
4160,4160,E-Wallet,27200
4161,4161,Cash,10700
4162,4162,Cash,8500
4163,4163,E-Wallet,14100
4164,4164,E-Wallet,25000
4165,4165,Card,18100
4166,4166,E-Wallet,11500
4167,4167,Card,11900
4168,4168,E-Wallet,18000
4169,4169,E-Wallet,17400
4170,4170,Cash,17200
4171,4171,E-Wallet,16400
4172,4172,Cash,34800
4173,4173,E-Wallet,24200
4174,4174,Card,24400
4175,4175,Card,18200
4176,4176,Cash,19700
4177,4177,E-Wallet,9700
4178,4178,E-Wallet,8900
4179,4179,Card,10100
4180,4180,E-Wallet,17600
4181,4181,Card,28200
4182,4182,Card,12600
4183,4183,Card,28600
4184,4184,Cash,34500
4185,4185,Cash,9800
4186,4186,E-Wallet,13500
4187,4187,Cash,32200
4188,4188,E-Wallet,25100
4189,4189,Cash,18200
4190,4190,Cash,17800
4191,4191,E-Wallet,29000
4192,4192,Cash,23800
4193,4193,Card,19700
4194,4194,Card,31300
4195,4195,Card,15600
4196,4196,Card,15300
4197,4197,Card,19600
4198,4198,Cash,17300
4199,4199,Card,22400
4200,4200,Cash,16800
4201,4201,Cash,32600
4202,4202,Cash,25900
4203,4203,E-Wallet,8900
4204,4204,E-Wallet,19500
4205,4205,Card,18000
4206,4206,Cash,8300
4207,4207,Cash,31400
4208,4208,Cash,26400
4209,4209,E-Wallet,14400
4210,4210,Card,26300
4211,4211,E-Wallet,16800
4212,4212,E-Wallet,16000
4213,4213,E-Wallet,16600
4214,4214,E-Wallet,22500
4215,4215,Card,12800
4216,4216,Cash,11900
4217,4217,Card,33500
4218,4218,Card,25900
4219,4219,E-Wallet,30000
4220,4220,E-Wallet,29300
4221,4221,Card,10200
4222,4222,Cash,34200
4223,4223,Cash,11000
4224,4224,Cash,24200
4225,4225,Cash,8300
4226,4226,E-Wallet,18000
4227,4227,E-Wallet,19600
4228,4228,Card,18500
4229,4229,E-Wallet,14500
4230,4230,Card,25600
4231,4231,Card,25600
4232,4232,E-Wallet,13600
4233,4233,E-Wallet,16400
4234,4234,E-Wallet,16300
4235,4235,Cash,19400
4236,4236,Cash,21500
4237,4237,Card,19700
4238,4238,E-Wallet,15600
4239,4239,E-Wallet,13400
4240,4240,E-Wallet,31100
4241,4241,Card,25300
4242,4242,Cash,31900
4243,4243,Cash,15600
4244,4244,E-Wallet,19400
4245,4245,Card,33700
