id_order,id_driver,id_customer,tanggal,jarak_km,durasi_menit,tarif
4117,81,22.0,2023-04-08,6.73,21,25200
4118,81,173.0,2023-06-26,3.99,16,17100
4119,81,28.0,2023-10-28,8.83,41,31000
4120,81,,2023-04-06,4.61,11,18300
4121,81,41.0,2023-08-05,9.12,33,31800
4122,81,48.0,2023-04-29,9.9,31,34800
4123,81,98.0,2023-09-12,7.92,25,28400
4124,81,20.0,2023-11-27,7.82,17,28100
4125,81,168.0,2023-03-06,3.16,10,14600
4126,81,36.0,2023-08-10,7.57,26,28200
4127,82,119.0,2023-02-28,2.77,13,12900
4128,82,125.0,2023-01-09,1.69,7,9900
4129,82,134.0,2023-09-30,8.25,29,29700
4130,82,97.0,2023-06-09,8.53,37,30800
4131,82,37.0,2023-05-28,1.92,9,10600
4132,82,,2023-02-16,5.89,17,22400
4133,82,68.0,2023-12-13,1.02,4,8300
4134,82,89.0,2023-03-25,3.5,14,15700
4135,82,126.0,2023-04-14,8.55,26,30200
4136,82,163.0,2023-09-26,7.15,33,26800
4137,82,,2023-06-16,7.12,35,26200
4138,82,151.0,2023-06-11,4.06,15,17300
4139,82,58.0,2023-03-15,6.02,22,22800
4140,82,100.0,2023-10-31,8.12,16,29300
4141,82,111.0,2023-08-29,7.37,24,27600
4142,82,184.0,2023-01-30,3.1,13,14600
4143,82,3.0,2023-11-09,2.94,14,14000
4144,82,186.0,2023-09-26,7.12,26,26600
4145,82,79.0,2023-01-18,7.09,28,26400
4146,82,,2023-11-06,8.8,41,31700
4147,82,13.0,2023-10-29,6.09,19,22900
4148,82,15.0,2023-01-03,1.32,6,8800
4149,82,84.0,2023-04-13,2.08,5,11500
4150,82,86.0,2023-12-12,8.31,40,30200
4151,82,179.0,2023-05-03,3.75,10,15800
4152,82,160.0,2023-10-26,1.62,5,9400
4153,82,167.0,2023-04-20,3.19,6,14100
4154,82,143.0,2023-09-21,4.79,23,19200
4155,82,70.0,2023-12-02,7.6,31,27800
4156,82,57.0,2023-08-14,5.93,24,23000
4157,82,190.0,2023-07-09,9.11,29,32200
4158,82,195.0,2023-09-08,7.93,21,29000
4159,82,137.0,2023-05-20,5.63,13,21400
4160,82,56.0,2023-03-27,7.3,35,27200
4161,82,40.0,2023-08-22,2.0,5,10700
4162,82,29.0,2023-11-19,1.16,5,8500
4163,82,112.0,2023-07-16,3.11,12,14100
4164,82,26.0,2023-06-04,6.5,14,25000
4165,82,70.0,2023-07-21,4.33,17,18100
4166,82,122.0,2023-02-21,2.04,5,11500
4167,82,27.0,2023-06-17,2.17,6,11600
4168,82,117.0,2023-01-24,4.38,15,18000
4169,82,169.0,2023-04-27,4.28,18,17400
4170,82,81.0,2023-06-06,3.82,15,16800
4171,82,105.0,2023-03-27,3.69,14,16400
4172,82,32.0,2023-12-22,9.89,31,34800
4173,82,43.0,2023-01-13,6.53,17,24200
4174,82,148.0,2023-04-15,6.61,29,24400
4175,82,113.0,2023-05-20,4.39,12,17700
4176,82,180.0,2023-09-09,5.05,12,19700
4177,82,32.0,2023-10-05,1.69,5,9700
4178,82,76.0,2023-04-07,1.23,4,8900
4179,82,52.0,2023-10-14,1.65,5,10100
4180,82,,2023-04-08,4.36,11,17600
4181,82,,2023-11-14,7.65,19,28200
4182,82,9.0,2023-01-25,2.43,5,12600
4183,82,,2023-08-01,7.96,37,28600
4184,82,52.0,2023-05-08,9.97,48,34500
4185,82,103.0,2023-04-09,1.52,3,9800
4186,82,87.0,2023-01-18,2.82,10,13500
4187,82,27.0,2023-12-31,9.16,23,32200
4188,82,134.0,2023-10-09,6.59,13,25100
4189,82,124.0,2023-12-09,4.47,14,18200
4190,82,168.0,2023-02-18,4.3,19,17800
4191,82,,2023-11-06,8.03,33,29000
4192,82,29.0,2023-08-18,6.18,15,23800
4193,82,37.0,2023-05-01,4.72,18,19500
4194,82,169.0,2023-08-20,8.96,24,31300
4195,83,186.0,2023-11-17,3.49,12,15600
4196,83,3.0,2023-07-25,3.29,10,15300
4197,83,92.0,2023-12-09,4.76,10,19600
4198,83,158.0,2023-07-13,4.22,10,17300
4199,83,1.0,2023-06-08,5.8,22,22400
4200,83,23.0,2023-05-20,3.94,8,16800
4201,83,44.0,2023-08-13,9.17,31,32600
4202,83,118.0,2023-01-22,7.04,31,25900
4203,83,118.0,2023-05-31,1.42,3,8700
4204,83,,2023-05-11,4.87,17,19500
4205,83,30.0,2023-06-18,4.43,16,18000
4206,83,55.0,2023-02-13,1.28,4,8300
4207,83,144.0,2023-08-15,8.79,37,31400
4208,83,9.0,2023-04-20,7.3,33,26400
4209,83,97.0,2023-05-17,3.25,10,14400
4210,83,57.0,2023-08-31,7.16,28,26300
4211,83,160.0,2023-07-23,4.01,18,16800
4212,83,25.0,2023-11-27,3.46,8,15800
4213,83,42.0,2023-10-29,4.01,11,16600
4214,83,7.0,2023-11-04,5.86,26,22000
4215,83,1.0,2023-10-28,2.71,8,12800
4216,83,199.0,2023-06-30,2.48,11,11900
4217,83,,2023-03-01,9.52,40,33400
4218,83,80.0,2023-03-15,6.92,16,25900
4219,83,55.0,2023-08-02,8.42,40,30000
4220,83,195.0,2023-12-08,8.02,20,29300
4221,83,174.0,2023-06-18,1.8,6,9900
4222,83,159.0,2023-03-19,9.81,26,34200
4223,83,132.0,2023-03-30,2.12,4,11000
4224,83,143.0,2023-04-15,6.32,26,24200
4225,83,40.0,2023-03-06,1.14,4,8300
4226,83,,2023-11-30,4.28,14,18000
4227,83,15.0,2023-02-26,4.97,15,19400
4228,83,119.0,2023-01-30,4.53,22,18500
4229,83,108.0,2023-01-21,3.09,12,14500
4230,83,128.0,2023-08-20,6.92,20,25600
4231,83,168.0,2023-09-25,6.98,15,25600
4232,83,124.0,2023-08-10,2.72,6,13600
4233,83,172.0,2023-01-27,3.91,9,16400
4234,83,34.0,2023-08-20,3.95,8,16300
4235,83,58.0,2023-05-22,4.68,13,19400
4236,83,32.0,2023-05-22,5.48,23,21500
4237,83,151.0,2023-01-13,4.96,13,19700
4238,83,47.0,2023-07-27,3.57,7,15600
4239,83,66.0,2023-05-10,2.71,13,13400
4240,83,45.0,2023-10-09,8.79,34,31100
4241,83,102.0,2023-06-25,6.68,32,25300
4242,83,187.0,2023-09-29,8.9,26,31700
4243,83,180.0,2023-06-09,3.6,17,15600
4244,83,122.0,2023-12-20,4.64,9,19400
4245,83,15.0,2023-08-08,9.57,20,33700
4246,83,100.0,2023-12-19,6.26,29,24100
4247,83,,2023-09-03,4.99,11,19600
4248,83,118.0,2023-02-11,2.44,10,12700
4249,83,129.0,2023-09-06,7.11,16,26000
4250,83,172.0,2023-01-25,5.78,21,21800
4251,83,13.0,2023-03-24,6.05,27,22700
4252,83,196.0,2023-08-19,1.34,3,9500
4253,83,118.0,2023-11-02,6.3,19,23800
4254,83,160.0,2023-07-14,9.4,31,33000
4255,83,12.0,2023-07-13,7.09,16,25800
4256,83,21.0,2023-04-09,5.29,17,20700
4257,83,50.0,2023-02-25,8.71,21,30700
4258,83,139.0,2023-10-25,1.8,8,9900
4259,83,,2023-09-16,3.26,15,14200
4260,83,76.0,2023-12-24,1.65,3,9700
4261,83,133.0,2023-01-05,7.44,26,27600
4262,83,107.0,2023-06-10,1.9,7,10700
4263,83,103.0,2023-09-21,3.01,13,13700
4264,83,,2023-12-30,7.22,31,26200
4265,83,121.0,2023-01-13,6.29,15,23600
4266,83,147.0,2023-07-16,8.27,35,29900
4267,83,132.0,2023-04-05,2.84,11,13400
4268,84,100.0,2023-08-25,4.35,19,17800
4269,84,82.0,2023-07-15,9.17,19,32800
4270,84,99.0,2023-12-13,8.69,22,31300
4271,84,93.0,2023-03-15,3.05,10,13800
4272,84,185.0,2023-03-24,7.9,16,28700
4273,84,3.0,2023-04-05,9.62,26,33700
4274,84,121.0,2023-06-04,5.3,12,21400
4275,84,110.0,2023-08-09,5.37,12,21400
4276,84,37.0,2023-03-30,4.66,17,18500
4277,84,94.0,2023-05-22,2.39,10,12600
4278,84,85.0,2023-10-15,3.75,13,16100
4279,84,146.0,2023-01-14,1.22,5,8800
4280,84,198.0,2023-11-02,9.13,40,32700
4281,84,146.0,2023-08-28,9.29,45,33000
4282,84,72.0,2023-08-02,8.75,20,30700
4283,84,194.0,2023-05-05,1.24,4,8300
4284,84,81.0,2023-12-30,9.98,42,34700
4285,84,83.0,2023-12-28,2.46,8,12700
4286,84,52.0,2023-12-01,6.11,13,23300
4287,84,156.0,2023-06-14,3.89,16,17100
4288,84,142.0,2023-06-24,4.34,20,17700
4289,84,27.0,2023-02-19,3.79,7,15900
4290,85,158.0,2023-11-06,9.38,19,33200
4291,85,16.0,2023-04-07,8.28,25,29500
4292,85,33.0,2023-07-17,5.25,15,20600
4293,85,152.0,2023-09-09,8.87,25,31800
4294,85,196.0,2023-01-23,6.55,29,24400
4295,85,,2023-10-08,1.37,6,8700
4296,85,16.0,2023-05-29,3.55,10,15800
4297,85,83.0,2023-04-24,7.9,31,29100
4298,85,19.0,2023-05-15,2.37,11,11700
4299,85,87.0,2023-07-07,6.91,32,25300
4300,85,86.0,2023-03-05,9.49,43,33000
4301,85,14.0,2023-06-21,6.98,20,25900
4302,85,124.0,2023-12-01,7.72,37,28100
4303,85,169.0,2023-05-14,2.24,10,11500
4304,85,186.0,2023-07-16,2.41,6,11900
4305,85,34.0,2023-03-09,7.85,24,28300
4306,85,99.0,2023-07-16,4.61,22,19200
4307,85,176.0,2023-08-13,6.69,32,25000
4308,85,118.0,2023-10-06,6.17,14,23400
4309,85,18.0,2023-01-13,8.94,18,31500
4310,85,18.0,2023-06-06,3.66,7,15800
4311,85,125.0,2023-07-12,2.46,9,12400
4312,85,92.0,2023-05-18,7.19,16,26800
4313,85,85.0,2023-10-15,5.87,12,22400
4314,85,53.0,2023-07-13,4.9,20,19200
4315,85,33.0,2023-05-28,3.1,10,14700
4316,85,84.0,2023-09-08,3.92,8,16500
4317,85,91.0,2023-10-15,3.32,14,14800
4318,85,196.0,2023-03-07,8.7,30,31000
4319,85,194.0,2023-06-28,3.59,16,15800
4320,85,16.0,2023-01-07,3.15,10,14300
4321,85,70.0,2023-12-31,4.16,9,17700
4322,85,111.0,2023-09-27,5.89,17,22800
4323,85,187.0,2023-09-26,3.76,9,16300
4324,85,97.0,2023-11-20,2.33,6,11700
4325,85,189.0,2023-11-17,8.82,29,31700
4326,85,4.0,2023-03-09,9.31,45,32400
4327,85,148.0,2023-02-20,9.49,39,33000
4328,85,32.0,2023-02-28,6.99,32,25800
4329,85,6.0,2023-05-17,9.28,34,32600
4330,85,83.0,2023-03-06,5.58,26,21800
4331,85,136.0,2023-07-18,5.41,15,21300
4332,85,96.0,2023-11-27,4.37,17,18500
4333,85,57.0,2023-11-28,6.88,33,25700
4334,85,,2023-06-19,3.13,15,14100
4335,85,107.0,2023-04-30,4.2,19,17300
4336,85,117.0,2023-04-21,6.46,25,24200
4337,85,29.0,2023-12-12,4.83,15,18900
4338,86,175.0,2023-08-28,8.03,20,28900
4339,86,134.0,2023-01-13,9.88,23,34500
4340,86,20.0,2023-11-24,9.09,36,32200
4341,86,166.0,2023-07-25,8.02,36,29500
4342,86,74.0,2023-04-06,6.55,18,25000
4343,86,121.0,2023-02-26,9.91,49,34200
4344,86,7.0,2023-01-29,8.69,21,30700
4345,86,185.0,2023-11-23,6.31,23,23700
4346,86,179.0,2023-09-17,6.89,14,25700
4347,86,,2023-09-20,7.08,16,26100
4348,86,141.0,2023-10-10,5.39,20,20800
4349,86,95.0,2023-05-28,9.24,20,32500
4350,86,194.0,2023-01-03,1.99,7,10500
4351,86,22.0,2023-09-16,4.46,11,18000
4352,86,60.0,2023-04-11,9.19,29,32400
4353,86,90.0,2023-04-21,5.54,16,22000
4354,86,25.0,2023-05-11,1.1,4,8400
4355,86,60.0,2023-08-14,4.8,20,19300
4356,86,113.0,2023-09-02,4.5,22,19000
4357,86,90.0,2023-10-24,5.84,13,22100
4358,86,34.0,2023-04-10,5.81,16,22000
4359,86,189.0,2023-09-03,7.26,27,27000
4360,86,27.0,2023-09-10,9.44,40,33400
4361,86,163.0,2023-11-26,7.32,16,26600
4362,86,100.0,2023-10-07,7.46,25,27200
4363,86,,2023-05-28,1.04,2,8000
4364,86,58.0,2023-05-01,9.93,41,34500
4365,86,88.0,2023-12-07,3.29,7,14600
4366,86,,2023-06-10,8.52,29,30000
4367,86,,2023-06-13,8.79,38,31600
4368,86,191.0,2023-03-03,7.48,15,27700
4369,86,1.0,2023-12-11,2.65,8,13400
4370,86,144.0,2023-06-22,2.48,5,12800
4371,86,10.0,2023-12-10,9.68,39,33900
4372,86,5.0,2023-03-26,6.46,15,23900
4373,86,194.0,2023-07-02,5.18,16,20100
4374,86,145.0,2023-12-08,2.7,8,13100
4375,86,168.0,2023-02-18,2.97,8,13700
4376,86,62.0,2023-06-23,8.73,36,30600
4377,86,170.0,2023-10-28,3.8,17,16000
4378,86,25.0,2023-02-09,7.59,24,27600
4379,86,137.0,2023-07-20,1.69,4,9600
4380,86,74.0,2023-11-03,4.85,16,20000
4381,86,23.0,2023-06-22,9.14,36,32000
4382,86,1.0,2023-11-26,1.72,8,9600
4383,86,86.0,2023-01-05,3.67,14,15700
4384,86,167.0,2023-05-30,9.29,44,32300
4385,86,112.0,2023-04-29,4.06,14,17500
4386,86,13.0,2023-10-16,6.57,31,24700
4387,86,48.0,2023-06-16,9.2,18,32400
4388,86,140.0,2023-10-15,5.07,15,20000
4389,86,175.0,2023-06-30,8.9,28,31600
4390,86,164.0,2023-05-08,4.28,17,17900
4391,86,57.0,2023-10-14,4.84,15,19100
4392,86,3.0,2023-06-22,3.39,10,15500
4393,86,23.0,2023-08-27,2.73,8,13500
4394,86,191.0,2023-08-21,7.96,27,28500
4395,86,114.0,2023-01-31,9.77,38,34100
4396,86,68.0,2023-11-18,1.98,5,10900
4397,86,102.0,2023-11-06,8.43,41,30200
4398,86,169.0,2023-03-05,8.75,29,31500
4399,86,82.0,2023-05-15,5.5,12,21500
4400,86,168.0,2023-12-11,6.25,23,24000
4401,86,63.0,2023-08-14,3.16,13,13900
4402,86,187.0,2023-08-04,2.37,11,11600
4403,86,115.0,2023-04-29,4.88,13,19900
4404,86,40.0,2023-09-17,4.5,12,19000
4405,86,137.0,2023-02-15,7.13,19,26000
4406,86,97.0,2023-11-19,7.67,26,28200
4407,86,51.0,2023-11-16,6.31,16,23700
4408,86,113.0,2023-06-19,8.94,27,32100
4409,86,49.0,2023-06-20,7.7,26,27600
4410,86,173.0,2023-10-21,3.22,7,14800
4411,86,169.0,2023-03-21,8.66,34,31000
4412,86,166.0,2023-04-19,3.3,16,14600
4413,86,67.0,2023-07-28,2.07,6,10900
4414,87,163.0,2023-06-03,4.02,10,17300
4415,87,,2023-12-11,8.28,32,29300
4416,87,178.0,2023-03-02,2.24,9,12100
4417,87,17.0,2023-11-08,8.14,35,29000
4418,87,75.0,2023-07-12,3.36,13,15000
4419,87,60.0,2023-01-19,2.2,10,11400
4420,87,43.0,2023-03-17,6.72,19,25400
4421,87,69.0,2023-01-09,1.25,3,8600
4422,87,106.0,2023-09-11,1.7,6,9600
4423,87,195.0,2023-08-05,7.89,35,28100
4424,87,81.0,2023-09-28,6.97,18,25600
4425,87,113.0,2023-11-14,8.84,38,32000
4426,87,36.0,2023-12-24,5.4,19,20800
4427,87,,2023-01-30,5.36,21,21100
4428,87,122.0,2023-02-16,7.86,20,28700
4429,87,124.0,2023-05-29,7.2,32,26500
4430,87,155.0,2023-05-06,2.77,7,13500
4431,87,61.0,2023-12-04,5.24,19,20400
4432,87,,2023-01-02,6.81,25,24900
4433,87,174.0,2023-03-01,6.84,31,25900
4434,87,158.0,2023-06-08,8.27,25,29400
4435,87,75.0,2023-07-16,8.88,43,32000
4436,87,132.0,2023-06-19,8.04,24,29000
4437,87,79.0,2023-10-06,3.91,16,16600
4438,87,87.0,2023-07-30,2.64,13,13100
4439,87,104.0,2023-12-09,1.55,4,9800
4440,87,56.0,2023-01-26,2.59,7,12900
4441,87,27.0,2023-08-19,4.65,14,18400
4442,87,189.0,2023-12-06,3.51,14,15800
4443,87,,2023-01-19,1.7,8,10500
4444,87,46.0,2023-08-15,7.39,27,27500
4445,87,150.0,2023-03-13,5.57,15,22100
4446,87,134.0,2023-11-29,3.27,9,14900
4447,87,182.0,2023-06-22,9.67,24,33900
4448,87,,2023-03-30,3.73,9,16400
4449,87,,2023-06-25,6.11,17,23200
4450,87,140.0,2023-07-11,9.89,38,34600
4451,87,132.0,2023-10-07,8.41,25,30700
4452,87,49.0,2023-11-23,3.16,14,14600
4453,87,,2023-05-19,2.94,13,13600
4454,87,45.0,2023-09-30,2.85,10,13500
4455,87,73.0,2023-02-06,4.29,13,17700
4456,87,88.0,2023-11-11,5.7,23,22400
4457,87,153.0,2023-01-29,1.31,2,8700
4458,87,85.0,2023-07-24,2.17,10,12000
4459,87,109.0,2023-02-16,5.99,22,22400
4460,87,109.0,2023-03-21,5.05,17,19700
4461,87,156.0,2023-05-01,7.17,29,26600
4462,87,,2023-10-15,2.95,10,14100
4463,87,109.0,2023-01-19,5.55,12,21800
4464,87,153.0,2023-06-29,4.56,10,18400
4465,87,71.0,2023-05-22,3.02,14,14100
4466,87,125.0,2023-04-13,8.44,40,30500
4467,87,144.0,2023-08-01,5.69,20,21600
4468,87,178.0,2023-01-13,9.36,43,32600
4469,87,145.0,2023-12-04,2.21,4,11300
4470,87,159.0,2023-12-10,9.07,31,32700
4471,87,107.0,2023-05-26,6.82,30,25800
4472,87,6.0,2023-05-11,2.88,7,13300
4473,87,24.0,2023-07-06,6.91,31,26000
4474,87,147.0,2023-08-05,8.97,18,31600
4475,87,68.0,2023-05-20,9.36,37,32500
4476,87,,2023-05-23,7.79,16,28500
4477,87,158.0,2023-02-09,7.34,27,27300
4478,87,162.0,2023-03-25,6.86,24,25400
4479,87,68.0,2023-04-15,2.03,5,10500
4480,87,200.0,2023-01-26,9.72,36,33900
4481,87,56.0,2023-01-13,3.73,17,16000
4482,87,114.0,2023-06-11,4.03,12,16800
4483,87,85.0,2023-09-30,2.14,8,11900
4484,87,145.0,2023-08-12,9.61,26,34300
4485,87,126.0,2023-08-03,9.96,34,34300
4486,88,106.0,2023-01-18,9.5,21,33400
4487,88,25.0,2023-11-23,6.68,23,25200
4488,88,164.0,2023-02-12,6.32,18,23600
4489,88,119.0,2023-04-09,7.96,39,29300
4490,88,38.0,2023-07-29,5.63,24,21800
4491,88,135.0,2023-03-16,3.79,12,16200
4492,88,,2023-03-14,5.65,12,22100
4493,88,45.0,2023-06-11,4.22,16,17700
4494,88,195.0,2023-11-02,4.66,20,18900
4495,88,191.0,2023-02-05,4.44,22,18200
4496,88,168.0,2023-06-13,3.02,14,14400
4497,88,149.0,2023-10-08,7.14,18,26000
4498,88,76.0,2023-07-16,8.39,37,30100
4499,88,94.0,2023-12-03,5.77,19,22500
4500,88,199.0,2023-06-28,4.39,10,18300
4501,88,175.0,2023-07-17,9.37,38,32800
4502,88,146.0,2023-10-08,1.69,4,10100
4503,88,78.0,2023-03-28,5.12,13,20000
4504,88,174.0,2023-10-20,6.56,25,25100
4505,88,92.0,2023-03-01,4.94,15,19500
4506,88,106.0,2023-08-01,5.22,19,20900
4507,88,162.0,2023-06-25,1.19,4,8700
4508,88,147.0,2023-02-04,8.04,16,29600
4509,88,39.0,2023-09-04,4.05,14,17000
4510,88,111.0,2023-03-14,1.48,3,8900
4511,88,66.0,2023-05-21,8.12,30,29300
4512,88,25.0,2023-02-03,3.48,16,15200
4513,88,11.0,2023-03-09,4.37,18,17800
4514,88,98.0,2023-11-07,9.16,28,32300
4515,88,151.0,2023-02-19,1.08,4,8000
4516,88,,2023-02-04,7.33,34,27300
4517,88,125.0,2023-04-21,2.83,8,13800
4518,88,79.0,2023-11-14,7.3,21,27300
4519,88,49.0,2023-04-15,9.55,19,33700
4520,88,,2023-10-24,6.81,15,25400
4521,88,105.0,2023-04-16,5.98,19,22800
4522,88,122.0,2023-10-12,8.89,40,31400
4523,88,160.0,2023-01-11,6.57,22,24900
4524,88,70.0,2023-03-05,5.26,20,20200
4525,88,37.0,2023-11-21,4.68,19,19500
4526,88,160.0,2023-12-07,7.59,24,27700
4527,88,133.0,2023-02-21,9.81,21,34000
4528,88,199.0,2023-07-30,4.31,9,18100
4529,88,98.0,2023-05-20,5.89,13,23100
4530,88,112.0,2023-04-14,8.08,16,29500
4531,88,19.0,2023-12-05,3.36,14,15100
4532,88,121.0,2023-09-06,4.94,14,19800
4533,88,5.0,2023-03-24,7.84,25,28400
4534,88,4.0,2023-09-14,9.69,48,34500
4535,88,115.0,2023-01-21,1.17,4,8400
4536,88,182.0,2023-07-17,5.8,21,22800
4537,88,29.0,2023-04-10,3.3,11,14900
4538,88,40.0,2023-05-22,9.9,49,34200
4539,88,137.0,2023-06-24,2.61,9,12500
4540,88,172.0,2023-07-06,4.96,24,19400
4541,88,34.0,2023-07-09,1.82,4,10800
4542,89,29.0,2023-09-16,9.61,26,33300
4543,89,88.0,2023-12-03,9.49,36,33500
4544,89,127.0,2023-06-03,3.32,15,14600
4545,89,173.0,2023-08-02,5.25,11,21200
4546,89,39.0,2023-05-25,1.84,8,10300
4547,89,123.0,2023-07-15,7.55,27,27300
4548,89,,2023-02-15,2.98,13,14000
4549,89,81.0,2023-02-15,1.13,5,8000
4550,89,111.0,2023-10-22,2.11,5,11600
4551,89,18.0,2023-01-11,4.47,12,18500
4552,89,,2023-08-05,2.01,6,11500
4553,89,98.0,2023-01-22,2.74,6,12800
4554,89,64.0,2023-10-22,3.44,13,15800
4555,89,65.0,2023-07-27,6.29,29,23400
4556,89,,2023-07-31,2.73,13,12700
4557,89,106.0,2023-05-17,1.6,6,9800
4558,89,66.0,2023-12-19,1.3,5,8900
4559,89,84.0,2023-01-19,8.69,20,30700
4560,89,157.0,2023-01-29,2.65,6,12800
4561,89,47.0,2023-05-31,2.23,10,11100
4562,89,48.0,2023-05-07,5.73,25,21600
4563,89,55.0,2023-11-29,2.99,12,13900
4564,89,87.0,2023-06-26,9.45,27,32900
4565,89,97.0,2023-12-07,7.96,36,29200
4566,89,166.0,2023-08-07,2.22,6,11800
4567,89,20.0,2023-08-01,6.98,19,25800
4568,89,64.0,2023-06-07,5.03,19,20400
4569,89,75.0,2023-05-07,4.31,21,18000
4570,89,7.0,2023-06-21,8.1,19,29000
4571,89,83.0,2023-01-02,4.39,9,18300
4572,89,194.0,2023-08-24,8.55,23,30700
4573,89,94.0,2023-07-18,3.41,15,15100
4574,89,118.0,2023-11-28,2.32,8,12000
4575,89,169.0,2023-06-22,4.6,10,18900
4576,89,122.0,2023-07-10,1.42,4,8900
4577,89,10.0,2023-01-06,2.94,9,13500
4578,89,86.0,2023-07-25,9.96,24,34900
4579,89,175.0,2023-11-03,2.58,8,13200
4580,89,,2023-11-15,6.63,29,25000
4581,89,72.0,2023-03-16,1.49,7,9600
4582,89,139.0,2023-06-01,7.35,35,26800
4583,89,130.0,2023-07-12,4.46,21,18000
4584,89,103.0,2023-07-03,9.43,43,33100
4585,89,17.0,2023-02-27,5.47,17,21400
4586,89,92.0,2023-06-09,6.88,23,25500
4587,89,124.0,2023-08-30,2.26,8,11800
4588,89,68.0,2023-06-26,3.91,15,16700
4589,89,28.0,2023-09-14,5.76,23,22600
4590,89,11.0,2023-03-26,5.05,22,19600
4591,89,,2023-06-19,8.41,20,30600
4592,89,92.0,2023-10-20,8.28,36,29300
4593,89,52.0,2023-06-02,5.18,23,20100
4594,89,173.0,2023-12-09,4.1,20,17700
4595,89,80.0,2023-03-08,6.71,23,25600
4596,89,171.0,2023-07-02,1.6,7,10200
4597,89,200.0,2023-08-18,2.25,9,11400
4598,89,167.0,2023-07-22,5.34,24,21400
4599,89,64.0,2023-09-19,1.04,2,8400
4600,89,46.0,2023-04-23,8.81,17,31900
4601,89,,2023-04-10,5.77,16,22000
4602,89,60.0,2023-07-13,5.58,23,21400
4603,89,199.0,2023-03-12,1.46,6,8900
4604,89,15.0,2023-04-20,7.73,27,28500
4605,89,28.0,2023-01-25,2.98,13,14000
4606,89,51.0,2023-02-17,6.32,30,23400
4607,89,37.0,2023-07-12,7.7,33,27900
4608,89,150.0,2023-11-04,1.45,3,9500
4609,89,,2023-10-07,3.67,11,16000
4610,89,151.0,2023-09-21,9.68,45,34400
4611,89,137.0,2023-06-20,5.58,12,21700
4612,89,172.0,2023-02-16,7.96,17,29300
4613,89,46.0,2023-05-17,9.46,26,33800
4614,90,65.0,2023-05-22,8.37,20,30300
4615,90,51.0,2023-12-11,9.83,39,34500
4616,90,16.0,2023-08-26,4.37,8,17800
4617,90,60.0,2023-07-06,5.33,11,21200
4618,90,62.0,2023-01-29,4.46,20,18300
4619,90,94.0,2023-10-02,1.83,4,10700
4620,90,101.0,2023-12-10,5.19,22,20900
4621,90,137.0,2023-03-22,9.75,43,33900
4622,90,30.0,2023-02-06,8.81,42,31900
4623,90,82.0,2023-11-22,3.31,11,15100
4624,90,69.0,2023-04-26,6.28,23,23600
4625,90,51.0,2023-08-09,1.53,4,9800
4626,90,163.0,2023-04-16,1.77,3,9900
4627,90,142.0,2023-07-07,7.0,18,26200
4628,90,,2023-05-03,7.4,21,27500
4629,90,63.0,2023-04-22,2.36,7,11600
4630,90,74.0,2023-05-28,2.05,6,11400
4631,90,58.0,2023-10-22,1.82,4,10300
4632,90,51.0,2023-10-28,7.71,28,28100
4633,90,45.0,2023-01-26,3.62,10,15600
4634,90,14.0,2023-01-07,2.93,13,13500
4635,90,120.0,2023-11-05,3.28,13,14400
4636,90,53.0,2023-03-18,4.04,15,17600
4637,90,46.0,2023-04-22,7.09,33,26200
4638,90,6.0,2023-12-31,8.33,22,30300
4639,90,94.0,2023-06-17,9.66,29,33600
4640,90,104.0,2023-07-16,1.48,4,9300
4641,90,119.0,2023-02-08,6.99,15,26100
4642,90,20.0,2023-05-12,2.56,10,12900
4643,90,96.0,2023-12-06,5.02,18,19500
4644,90,106.0,2023-01-10,2.12,7,11300
4645,90,7.0,2023-10-07,3.97,9,16400
4646,90,161.0,2023-11-28,1.58,4,9300
4647,90,143.0,2023-05-19,1.49,6,9500
4648,90,139.0,2023-07-18,9.48,41,33200
4649,90,200.0,2023-08-24,7.56,30,28000
4650,90,64.0,2023-08-21,7.47,25,27900
4651,90,166.0,2023-03-06,1.23,4,8600
4652,90,5.0,2023-01-13,8.58,36,30400
4653,90,113.0,2023-12-04,2.23,9,11100
4654,90,17.0,2023-10-21,6.3,21,24000
4655,90,65.0,2023-03-22,7.95,29,29200
4656,90,131.0,2023-10-02,7.53,25,27800
4657,90,130.0,2023-03-16,4.5,10,18800
4658,90,176.0,2023-05-30,2.84,12,13000
4659,90,107.0,2023-12-28,8.87,41,31600
4660,90,56.0,2023-01-02,5.62,26,22100
4661,90,150.0,2023-07-21,2.24,6,11800
4662,90,125.0,2023-08-30,4.97,14,19900
4663,90,41.0,2023-07-10,9.68,43,33500
4664,90,8.0,2023-06-05,1.96,8,10400
4665,90,135.0,2023-06-25,4.26,18,18200
4666,90,102.0,2023-07-24,5.34,21,20800
4667,90,181.0,2023-09-18,9.47,36,33300
4668,90,96.0,2023-06-18,6.44,14,24200
4669,90,134.0,2023-10-13,1.99,9,11000
4670,90,177.0,2023-09-17,7.92,32,28700
4671,90,136.0,2023-06-21,3.95,9,16400
4672,90,97.0,2023-10-06,6.53,32,24900
4673,90,97.0,2023-06-21,3.57,10,16000
4674,90,32.0,2023-09-18,1.04,2,7800
4675,91,73.0,2023-03-16,3.86,8,16800
4676,91,169.0,2023-06-20,4.8,15,19500
4677,91,77.0,2023-12-26,5.38,21,21200
4678,91,159.0,2023-06-24,10.0,29,35100
4679,91,37.0,2023-04-14,7.04,19,26200
